id,creature_id,name,text,sort_order,kind
485,153,Claws,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 11 (2d6 + 4) slashing damage.",2,action
486,154,Spiked Bone Club,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 5 (1d4 + 3) bludgeoning damage plus 2 (1d4) piercing damage.",0,action
487,155,Spear,"Melee or Ranged Weapon Attack: +3 to hit, reach 5 ft. or range 20/60 ft., one target. 4 (1d6 + 1) piercing damage, or 5 (1d8 + 1) piercing damage if used with two hands to make a melee attack.",0,action
488,156,Bite,"Melee Weapon Attack: +8 to hit, reach 10 ft., one creature. 8 (1d8 + 4) piercing damage, and the target must make a DC 15 Constitution saving throw, taking 45 (10d8) poison damage on a failed save, or half as much damage on a successful one.",0,action
489,156,Spit Poison,"Ranged Weapon Attack: +8 to hit, range 15/30 ft., one creature. The target must make a DC 15 Constitution saving throw, taking 45 (10d8) poison damage on a failed save, or half as much damage on a successful one.",1,action
490,157,Multiattack,The sphinx makes two claw attacks.,0,action
491,157,Claw,"Melee Weapon Attack: +8 to hit, reach 5 ft., one target. 13 (2d8 + 4) slashing damage.",1,action
492,157,Claw Attack,The sphinx makes one claw attack.,0,legendary
493,157,Teleport (Costs 2 Actions),"The sphinx magically teleports, along with any equipment it is wearing or carrying, up to 120 feet to an unoccupied space it can see.",1,legendary
494,157,Cast a Spell (Costs 3 Actions),"The sphinx casts a spell from its list of prepared spells, using a spell slot as normal.",2,legendary
495,158,Multiattack,"The veteran makes two longsword attacks. If it has a shortsword drawn, it can also make a shortsword attack.",0,action
496,158,Longsword,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 7 (1d8 + 3) slashing damage, or 8 (1d10 + 3) slashing damage if used with two hands.",1,action
497,158,Shortsword,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 6 (1d6 + 3) piercing damage.",2,action
498,158,Heavy Crossbow,"Ranged Weapon Attack: +3 to hit, range 100/400 ft., one target. 6 (1d10 + 1) piercing damage.",3,action
499,158,Fire Breath {@recharge 5},"The veteran exhales fire in a 15-foot cone. Each creature in that area must make a DC 15 Dexterity saving throw, taking 24 (7d6) fire damage on a failed save, or half as much damage on a successful one.",4,action
500,159,Multiattack,The harpy makes two attacks: one with its claws and one with its club.,0,action
501,159,Claws,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 6 (2d4 + 1) slashing damage.",1,action
502,159,Club,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 3 (1d4 + 1) bludgeoning damage.",2,action
503,159,Luring Song,"The harpy sings a magical melody. Every humanoid and giant within 300 feet of the harpy that can hear the song must succeed on a DC 11 Wisdom saving throw or be charmed until the song ends. The harpy must take a bonus action on its subsequent turns to continue singing. It can stop singing at any time. The song ends if the harpy is incapacitated.
While charmed by the harpy, a target is incapacitated and ignores the songs of other harpies. If the charmed target is more than 5 feet away from the harpy, the target must move on its turn toward the harpy by the most direct route. It doesn't avoid opportunity attacks, but before moving into damaging terrain, such as lava or a pit, and whenever it takes damage from a source other than the harpy, a target can repeat the saving throw. A creature can also repeat the saving throw at the end of each of its turns. If a creature's saving throw is successful, the effect ends on it.
A target that successfully saves is immune to this harpy's song for the next 24 hours.",3,action
504,160,Talons,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 1 slashing damage.",0,action
505,161,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 7 (1d8 + 3) piercing damage plus 7 (2d6) fire damage.",0,action
506,161,Fire Breath {@recharge 5},"The hound exhales fire in a 15-foot cone. Each creature in that area must make a DC 12 Dexterity saving throw, taking 21 (6d6) fire damage on a failed save, or half as much damage on a successful one.",1,action
507,162,Multiattack,The hezrou makes three attacks: one with its bite and two with its claws.,0,action
508,162,Bite,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 15 (2d10 + 4) piercing damage.",1,action
509,162,Claws,"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 11 (2d6 + 4) slashing damage.",2,action
510,163,Multiattack,The giant makes two greatclub attacks.,0,action
511,163,Greatclub,"Melee Weapon Attack: +8 to hit, reach 10 ft., one target. 18 (3d8 + 5) bludgeoning damage.",1,action
512,163,Rock,"Ranged Weapon Attack: +8 to hit, range 60/240 ft., one target. 21 (3d10 + 5) bludgeoning damage.",2,action
513,164,Multiattack,The hippogriff makes two attacks: one with its beak and one with its claws.,0,action
514,164,Beak,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 8 (1d10 + 3) piercing damage.",1,action
515,164,Claws,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) slashing damage.",2,action
516,165,Longsword,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 5 (1d8 + 1) slashing damage, or 6 (1d10 + 1) slashing damage if used with two hands.",0,action
517,165,Longbow,"Ranged Weapon Attack: +3 to hit, range 150/600 ft., one target. 5 (1d8 + 1) piercing damage.",1,action
518,166,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one creature. 1 piercing damage, and the target must succeed on a DC 10 Constitution saving throw or be poisoned for 1 minute. If the saving throw fails by 5 or more, the target is instead poisoned for 5 (1d10) minutes and unconscious while poisoned in this way.",0,action
519,167,Multiattack,The devil makes three melee attacks: two with its fork and one with its tail. It can use Hurl Flame in place of any melee attack.,0,action
520,167,Fork,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 15 (2d8 + 6) piercing damage.",1,action
521,167,Tail,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 10 (1d8 + 6) piercing damage. If the target is a creature other than an undead or a construct, it must succeed on a DC 17 Constitution saving throw or lose 10 (3d6) hit points at the start of each of its turns due to an infernal wound. Each time the devil hits the wounded target with this attack, the damage dealt by the wound increases by 10 (3d6). Any creature can take an action to stanch the wound with a successful DC 12 Wisdom (Medicine) check. The wound also closes if the target receives magical healing.",2,action
522,167,Hurl Flame,"Ranged Spell Attack: +7 to hit, range 150 ft., one target. 14 (4d6) fire damage. If the target is a flammable object that isn't being worn or carried, it also catches fire.",3,action
523,168,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 13 (2d8 + 4) piercing damage.",0,action
524,169,Multiattack,The hydra makes as many bite attacks as it has heads.,0,action
525,169,Bite,"Melee Weapon Attack: +8 to hit, reach 10 ft., one target. 10 (1d10 + 5) piercing damage.",1,action
526,170,Bite,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. 3 (1d6) piercing damage.",0,action
527,171,Multiattack,"The devil makes three attacks: one with its bite, one with its claws, and one with its tail.",0,action
528,171,Bite,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 12 (2d6 + 5) piercing damage plus 10 (3d6) cold damage.",1,action
529,171,Claws,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 10 (2d4 + 5) slashing damage plus 10 (3d6) cold damage.",2,action
530,171,Tail,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 12 (2d6 + 5) bludgeoning damage plus 10 (3d6) cold damage.",3,action
531,171,Wall of Ice {@recharge},"The devil magically forms an opaque wall of ice on a solid surface it can see within 60 feet of it. The wall is 1 foot thick and up to 30 feet long and 10 feet high, or it's a hemispherical dome up to 20 feet in diameter.
When the wall appears, each creature in its space is pushed out of it by the shortest route. The creature chooses which side of the wall to end up on, unless the creature is incapacitated. The creature then makes a DC 17 Dexterity saving throw, taking 35 (10d6) cold damage on a failed save, or half as much damage on a successful one.
The wall lasts for 1 minute or until the devil is incapacitated or dies. The wall can be damaged and breached; each 10-foot section has AC 5, 30 hit points, vulnerability to fire damage, and immunity to acid, cold, necrotic, poison, and psychic damage. If a section is destroyed, it leaves behind a sheet of frigid air in the space the wall occupied. Whenever a creature finishes moving through the frigid air on a turn, willingly or otherwise, the creature must make a DC 17 Constitution saving throw, taking 17 (5d6) cold damage on a failed save, or half as much damage on a successful one. The frigid air dissipates when the rest of the wall vanishes.",4,action
532,172,Claws,"Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. 3 (1d4 + 1) slashing damage plus 2 (1d4) cold damage.",0,action
533,172,Frost Breath {@recharge},"The mephit exhales a 15-foot cone of cold air. Each creature in that area must succeed on a DC 10 Dexterity saving throw, taking 5 (2d4) cold damage on a failed save, or half as much damage on a successful one.",1,action
534,173,Sting (Bite in Beast Form),"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 5 (1d4 + 3) piercing damage, and the target must make a DC 11 Constitution saving throw, taking 10 (3d6) poison damage on a failed save, or half as much damage on a successful one.",0,action
535,173,Invisibility,"The imp magically turns invisible until it attacks, or until its concentration ends (as if concentrating on a spell). Any equipment the imp wears or carries is invisible with it.",1,action
536,174,Multiattack,The stalker makes two slam attacks.,0,action
537,174,Slam,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 10 (2d6 + 3) bludgeoning damage.",1,action
538,175,Multiattack,The golem makes two melee attacks.,0,action
539,175,Slam,"Melee Weapon Attack: +13 to hit, reach 5 ft., one target. 20 (3d8 + 7) bludgeoning damage.",1,action
540,175,Sword,"Melee Weapon Attack: +13 to hit, reach 10 ft., one target. 23 (3d10 + 7) slashing damage.",2,action
541,175,Poison Breath {@recharge 5},"The golem exhales poisonous gas in a 15-foot cone. Each creature in that area must make a DC 19 Constitution saving throw, taking 45 (10d8) poison damage on a failed save, or half as much damage on a successful one.",3,action
542,176,Bite,"Melee Weapon Attack: +1 to hit, reach 5 ft., one target. 1 (1d4 - 1) piercing damage.",0,action
543,177,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 21 (5d6 + 4) piercing damage.",0,action
544,178,Multiattack,The knight makes two melee attacks.,0,action
545,178,Greatsword,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) slashing damage.",1,action
546,178,Heavy Crossbow,"Ranged Weapon Attack: +2 to hit, range 100/400 ft., one target. 5 (1d10) piercing damage.",2,action
547,178,Leadership (Recharges after a Short or Long Rest),"For 1 minute, the knight can utter a special command or warning whenever a nonhostile creature that it can see within 30 feet of it makes an attack roll or a saving throw. The creature can add a d4 to its roll provided it can hear and understand the knight. A creature can benefit from only one Leadership die at a time. This effect ends if the knight is incapacitated.",3,action
548,178,Parry,"The knight adds 2 to its AC against one melee attack that would hit it. To do so, the knight must see the attacker and be wielding a melee weapon.",0,reaction
549,179,Dagger,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 4 (1d4 + 2) piercing damage.",0,action
550,179,Sling,"Ranged Weapon Attack: +4 to hit, range 30/120 ft., one target. 4 (1d4 + 2) bludgeoning damage.",1,action
551,180,Multiattack,"The kraken makes three tentacle attacks, each of which it can replace with one use of Fling.",0,action
552,180,Bite,"Melee Weapon Attack: +17 to hit, reach 5 ft., one target. 23 (3d8 + 10) piercing damage. If the target is a Large or smaller creature grappled by the kraken, that creature is swallowed, and the grapple ends. While swallowed, the creature is blinded and restrained, it has total cover against attacks and other effects outside the kraken, and it takes 42 (12d6) acid damage at the start of each of the kraken's turns. If the kraken takes 50 damage or more on a single turn from a creature inside it, the kraken must succeed on a DC 25 Constitution saving throw at the end of that turn or regurgitate all swallowed creatures, which fall prone in a space within 10 feet of the kraken. If the kraken dies, a swallowed creature is no longer restrained by it and can escape from the corpse using 15 feet of movement, exiting prone.",1,action
553,180,Tentacle,"Melee Weapon Attack: +17 to hit, reach 30 ft., one target. 20 (3d6 + 10) bludgeoning damage, and the target is grappled (escape DC 18). Until this grapple ends, the target is restrained. The kraken has ten tentacles, each of which can grapple one target.",2,action
554,180,Fling,"One Large or smaller object held or creature grappled by the kraken is thrown up to 60 feet in a random direction and knocked prone. If a thrown target strikes a solid surface, the target takes 3 (1d6) bludgeoning damage for every 10 feet it was thrown. If the target is thrown at another creature, that creature must succeed on a DC 18 Dexterity saving throw or take the same damage and be knocked prone.",3,action
555,180,Lightning Storm,"The kraken magically creates three bolts of lightning, each of which can strike a target the kraken can see within 120 feet of it. A target must make a DC 23 Dexterity saving throw, taking 22 (4d10) lightning damage on a failed save, or half as much damage on a successful one.",4,action
556,180,Tentacle Attack or Fling,The kraken makes one tentacle attack or uses its Fling.,0,legendary
557,180,Lightning Storm (Costs 2 Actions),The kraken uses Lightning Storm.,1,legendary
558,180,Ink Cloud (Costs 3 Actions),"While underwater, the kraken expels an ink cloud in a 60-foot radius. The cloud spreads around corners, and that area is heavily obscured to creatures other than the kraken. Each creature other than the kraken that ends its turn there must succeed on a DC 23 Constitution saving throw, taking 16 (3d10) poison damage on a failed save, or half as much damage on a successful one. A strong current disperses the cloud, which otherwise disappears at the end of the kraken's next turn.",2,legendary
559,181,Multiattack,The lamia makes two attacks: one with its claws and one with its dagger or Intoxicating Touch.,0,action
560,181,Claws,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 14 (2d10 + 3) slashing damage.",1,action
561,181,Dagger,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 5 (1d4 + 3) piercing damage.",2,action
562,181,Intoxicating Touch,"Melee Spell Attack: +5 to hit, reach 5 ft., one creature. The target is magically cursed for 1 hour. Until the curse ends, the target has disadvantage on Wisdom saving throws and all ability checks.",3,action
563,182,Fist,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 2 (1d4) bludgeoning damage.",0,action
564,183,Paralyzing Touch,"Melee Spell Attack: +12 to hit, reach 5 ft., one creature. 10 (3d6) cold damage. The target must succeed on a DC 18 Constitution saving throw or be paralyzed for 1 minute. The target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success.",0,action
565,183,Cantrip,The lich casts a cantrip.,0,legendary
566,183,Paralyzing Touch (Costs 2 Actions),The lich uses its Paralyzing Touch.,1,legendary
567,183,Frightening Gaze (Costs 2 Actions),"The lich fixes its gaze on one creature it can see within 10 feet of it. The target must succeed on a DC 18 Wisdom saving throw against this magic or become frightened for 1 minute. The frightened target can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a target's saving throw is successful or the effect ends for it, the target is immune to the lich's gaze for the next 24 hours.",2,legendary
568,183,Disrupt Life (Costs 3 Actions),"Each non-undead creature within 20 feet of the lich must make a DC 18 Constitution saving throw against this magic, taking 21 (6d6) necrotic damage on a failed save, or half as much damage on a successful one.",3,legendary
569,184,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 7 (1d8 + 3) piercing damage.",0,action
570,184,Claw,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 6 (1d6 + 3) slashing damage.",1,action
571,185,Bite,"Melee Weapon Attack: +0 to hit, reach 5 ft., one target. 1 piercing damage.",0,action
572,186,Multiattack,"The lizardfolk makes two melee attacks, each one with a different weapon.",0,action
573,186,Bite,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",1,action
574,186,Heavy Club,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) bludgeoning damage.",2,action
575,186,Javelin,"Melee or Ranged Weapon Attack: +4 to hit, reach 5 ft. or range 30/120 ft., one target. 5 (1d6 + 2) piercing damage.",3,action
576,186,Spiked Shield,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",4,action
577,187,Dagger,"Melee or Ranged Weapon Attack: +5 to hit, reach 5 ft. or range 20/60 ft., one target. 4 (1d4 + 2) piercing damage.",0,action
578,188,Claws,"Melee Weapon Attack: +3 to hit, reach 5 ft., one creature. 3 (1d4 + 1) slashing damage plus 2 (1d4) fire damage.",0,action
579,188,Fire Breath {@recharge},"The mephit exhales a 15-foot cone of fire. Each creature in that area must make a DC 11 Dexterity saving throw, taking 7 (2d6) fire damage on a failed save, or half as much damage on a successful one.",1,action
580,189,Touch,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 7 (2d6) fire damage. If the target is a creature or a flammable object, it ignites. Until a creature takes an action to douse the fire, the target takes 3 (1d6) fire damage at the end of each of its turns.",0,action
581,190,Gore,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 25 (4d8 + 7) piercing damage.",0,action
582,190,Stomp,"Melee Weapon Attack: +10 to hit, reach 5 ft., one prone creature. 29 (4d10 + 7) bludgeoning damage.",1,action
583,191,Multiattack,The manticore makes three attacks: one with its bite and two with its claws or three with its tail spikes.,0,action
584,191,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 7 (1d8 + 3) piercing damage.",1,action
585,191,Claw,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 6 (1d6 + 3) slashing damage.",2,action
586,191,Tail Spike,"Ranged Weapon Attack: +5 to hit, range 100/200 ft., one target. 7 (1d8 + 3) piercing damage.",3,action
587,192,Multiattack,The marilith can make seven attacks: six with its longswords and one with its tail.,0,action
588,192,Longsword,"Melee Weapon Attack: +9 to hit, reach 5 ft., one target. 13 (2d8 + 4) slashing damage.",1,action
589,192,Tail,"Melee Weapon Attack: +9 to hit, reach 10 ft., one creature. 15 (2d10 + 4) bludgeoning damage. If the target is Medium or smaller, it is grappled (escape DC 19). Until this grapple ends, the target is restrained, the marilith can automatically hit the target with its tail, and the marilith can't make tail attacks against other targets.",2,action
590,192,Teleport,"The marilith magically teleports, along with any equipment it is wearing or carrying, up to 120 feet to an unoccupied space it can see.",3,action
591,192,Parry,"The marilith adds 5 to its AC against one melee attack that would hit it. To do so, the marilith must see the attacker and be wielding a melee weapon.",0,reaction
592,193,Bite,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 4 (1d6 + 1) piercing damage. If the target is a creature, it must succeed on a DC 11 Strength saving throw or be knocked prone.",0,action
593,194,Multiattack,The medusa makes either three melee attacks—one with its snake hair and two with its shortsword—or two ranged attacks with its longbow.,0,action
594,194,Snake Hair,"Melee Weapon Attack: +5 to hit, reach 5 ft., one creature. 4 (1d4 + 2) piercing damage plus 14 (4d6) poison damage.",1,action
595,194,Shortsword,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 5 (1d6 + 2) piercing damage.",2,action
596,194,Longbow,"Ranged Weapon Attack: +5 to hit, range 150/600 ft., one target. 6 (1d8 + 2) piercing damage plus 7 (2d6) poison damage.",3,action
597,195,Spear,"Melee or Ranged Weapon Attack: +2 to hit, reach 5 ft. or range 20/60 ft., one target. 3 (1d6) piercing damage, or 4 (1d8) piercing damage if used with two hands to make a melee attack.",0,action
598,196,Multiattack,The merrow makes two attacks: one with its bite and one with its claws or harpoon.,0,action
599,196,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 8 (1d8 + 4) piercing damage.",1,action
600,196,Claws,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 9 (2d4 + 4) slashing damage.",2,action
601,196,Harpoon,"Melee or Ranged Weapon Attack: +6 to hit, reach 5 ft. or range 20/60 ft., one target. 11 (2d6 + 4) piercing damage. If the target is a Huge or smaller creature, it must succeed on a Strength contest against the merrow or be pulled up to 20 feet toward the merrow.",3,action
602,197,Pseudopod,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 7 (1d8 + 3) bludgeoning damage. If the mimic is in object form, the target is subjected to its Adhesive trait.",0,action
603,197,Bite,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 7 (1d8 + 3) piercing damage plus 4 (1d8) acid damage.",1,action
604,198,Greataxe,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 17 (2d12 + 4) slashing damage.",0,action
605,198,Gore,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 13 (2d8 + 4) piercing damage.",1,action
606,199,Greataxe,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 17 (2d12 + 4) slashing damage.",0,action
607,199,Gore,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 13 (2d8 + 4) piercing damage.",1,action
608,200,Hooves,"Melee Weapon Attack: +2 to hit, reach 5 ft., one target. 4 (1d4 + 2) bludgeoning damage.",0,action
609,201,Multiattack,The mummy can use its Dreadful Glare and makes one attack with its rotting fist.,0,action
610,201,Rotting Fist,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 10 (2d6 + 3) bludgeoning damage plus 10 (3d6) necrotic damage. If the target is a creature, it must succeed on a DC 12 Constitution saving throw or be cursed with mummy rot. The cursed target can't regain hit points, and its hit point maximum decreases by 10 (3d6) for every 24 hours that elapse. If the curse reduces the target's hit point maximum to 0, the target dies, and its body turns to dust. The curse lasts until removed by the remove curse spell or other magic.",1,action
611,201,Dreadful Glare,"The mummy targets one creature it can see within 60 feet of it. If the target can see the mummy, it must succeed on a DC 11 Wisdom saving throw against this magic or become frightened until the end of the mummy's next turn. If the target fails the saving throw by 5 or more, it is also paralyzed for the same duration. A target that succeeds on the saving throw is immune to the Dreadful Glare of all mummies (but not mummy lords) for the next 24 hours.",2,action
612,202,Multiattack,The mummy can use its Dreadful Glare and makes one attack with its rotting fist.,0,action
613,202,Rotting Fist,"Melee Weapon Attack: +9 to hit, reach 5 ft., one target. 14 (3d6 + 4) bludgeoning damage plus 21 (6d6) necrotic damage. If the target is a creature, it must succeed on a DC 16 Constitution saving throw or be cursed with mummy rot. The cursed target can't regain hit points, and its hit point maximum decreases by 10 (3d6) for every 24 hours that elapse. If the curse reduces the target's hit point maximum to 0, the target dies, and its body turns to dust. The curse lasts until removed by the remove curse spell or other magic.",1,action
614,202,Dreadful Glare,"The mummy lord targets one creature it can see within 60 feet of it. If the target can see the mummy lord, it must succeed on a DC 16 Wisdom saving throw against this magic or become frightened until the end of the mummy's next turn. If the target fails the saving throw by 5 or more, it is also paralyzed for the same duration. A target that succeeds on the saving throw is immune to the Dreadful Glare of all mummies and mummy lords for the next 24 hours.",2,action
615,202,Attack,The mummy lord makes one attack with its rotting fist or uses its Dreadful Glare.,0,legendary
616,202,Blinding Dust,Blinding dust and sand swirls magically around the mummy lord. Each creature within 5 feet of the mummy lord must succeed on a DC 16 Constitution saving throw or be blinded until the end of the creature's next turn.,1,legendary
617,202,Blasphemous Word (Costs 2 Actions),The mummy lord utters a blasphemous word. Each non-undead creature within 10 feet of the mummy lord that can hear the magical utterance must succeed on a DC 16 Constitution saving throw or be stunned until the end of the mummy lord's next turn.,2,legendary
618,202,Channel Negative Energy (Costs 2 Actions),"The mummy lord magically unleashes negative energy. Creatures within 60 feet of the mummy lord, including ones behind barriers and around corners, can't regain hit points until the end of the mummy lord's next turn.",3,legendary
619,202,Whirlwind of Sand (Costs 2 Actions),"The mummy lord magically transforms into a whirlwind of sand, moves up to 60 feet, and reverts to its normal form. While in whirlwind form, the mummy lord is immune to all damage, and it can't be grappled, petrified, knocked prone, restrained, or stunned. Equipment worn or carried by the mummy lord remain in its possession.",4,legendary
620,203,Multiattack,The nalfeshnee uses Horror Nimbus if it can. It then makes three attacks: one with its bite and two with its claws.,0,action
621,203,Bite,"Melee Weapon Attack: +10 to hit, reach 5 ft., one target. 32 (5d10 + 5) piercing damage.",1,action
622,203,Claw,"Melee Weapon Attack: +10 to hit, reach 10 ft., one target. 15 (3d6 + 5) slashing damage.",2,action
623,203,Horror Nimbus {@recharge 5},"The nalfeshnee magically emits scintillating, multicolored light. Each creature within 15 feet of the nalfeshnee that can see the light must succeed on a DC 15 Wisdom saving throw or be frightened for 1 minute. A creature can repeat the saving throw at the end of each of its turns, ending the effect on itself on a success. If a creature's saving throw is successful or the effect ends for it, the creature is immune to the nalfeshnee's Horror Nimbus for the next 24 hours.",3,action
624,203,Teleport,"The nalfeshnee magically teleports, along with any equipment it is wearing or carrying, up to 120 feet to an unoccupied space it can see.",4,action
625,204,Claws (Hag Form Only),"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 13 (2d8 + 4) slashing damage.",0,action
626,204,Change Shape,"The hag magically polymorphs into a Small or Medium female humanoid, or back into her true form. Her statistics are the same in each form. Any equipment she is wearing or carrying isn't transformed. She reverts to her true form if she dies.",1,action
627,204,Etherealness,"The hag magically enters the Ethereal Plane from the Material Plane, or vice versa. To do so, the hag must have a heartstone in her possession.",2,action
628,204,Nightmare Haunting (1/Day),"While on the Ethereal Plane, the hag magically touches a sleeping humanoid on the Material Plane. A protection from evil and good spell cast on the target prevents this contact, as does a magic circle. As long as the contact persists, the target has dreadful visions. If these visions last for at least 1 hour, the target gains no benefit from its rest, and its hit point maximum is reduced by 5 (1d10). If this effect reduces the target's hit point maximum to 0, the target dies, and if the target was evil, its soul is trapped in the hag's soul bag. The reduction to the target's hit point maximum lasts until removed by the  greater restoration spell or similar magic.",3,action
629,205,Hooves,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 13 (2d8 + 4) bludgeoning damage plus 7 (2d6) fire damage.",0,action
630,205,Ethereal Stride,"The nightmare and up to three willing creatures within 5 feet of it magically enter the Ethereal Plane from the Material Plane, or vice versa.",1,action
631,206,Rapier,"Melee Weapon Attack: +3 to hit, reach 5 ft., one target. 5 (1d8 + 1) piercing damage.",0,action
632,206,Parry,"The noble adds 2 to its AC against one melee attack that would hit it. To do so, the noble must see the attacker and be wielding a melee weapon.",0,reaction
633,207,Pseudopod,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 9 (2d6 + 2) bludgeoning damage plus 3 (1d6) acid damage.",0,action
634,207,Split,"When a jelly that is Medium or larger is subjected to lightning or slashing damage, it splits into two new jellies if it has at least 10 hit points. Each new jelly has hit points equal to half the original jelly's, rounded down. New jellies are one size smaller than the original jelly.",0,reaction
635,208,Tentacles,"Melee Weapon Attack: +4 to hit, reach 5 ft., one target. 1 bludgeoning damage, and the target is grappled (escape DC 10). Until this grapple ends, the octopus can't use its tentacles on another target.",0,action
636,208,Ink Cloud (Recharges after a Short or Long Rest),"A 5-foot-radius cloud of ink extends all around the octopus if it is underwater. The area is heavily obscured for 1 minute, although a significant current can disperse the ink. After releasing the ink, the octopus can use the Dash action as a bonus action.",1,action
637,209,Greatclub,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 13 (2d8 + 4) bludgeoning damage.",0,action
638,209,Javelin,"Melee or Ranged Weapon Attack: +6 to hit, reach 5 ft. or range 30/120 ft., one target. 11 (2d6 + 4) piercing damage.",1,action
639,210,Morningstar,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 13 (2d8 + 4) bludgeoning damage.",0,action
640,211,Multiattack,"The oni makes two attacks, either with its claws or its glaive.",0,action
641,211,Claw (Oni Form Only),"Melee Weapon Attack: +7 to hit, reach 5 ft., one target. 8 (1d8 + 4) slashing damage.",1,action
642,211,Glaive,"Melee Weapon Attack: +7 to hit, reach 10 ft., one target. 15 (2d10 + 4) slashing damage, or 9 (1d10 + 4) slashing damage in Small or Medium form.",2,action
643,211,Change Shape,"The oni magically polymorphs into a Small or Medium humanoid, into a Large giant, or back into its true form. Other than its size, its statistics are the same in each form. The only equipment that is transformed is its glaive, which shrinks so that it can be wielded in humanoid form. If the oni dies, it reverts to its true form, and its glaive reverts to its normal size.",3,action
644,212,Greataxe,"Melee Weapon Attack: +5 to hit, reach 5 ft., one target. 9 (1d12 + 3) slashing damage.",0,action
645,212,Javelin,"Melee or Ranged Weapon Attack: +5 to hit, reach 5 ft. or range 30/120 ft., one target. 6 (1d6 + 3) piercing damage.",1,action
646,213,Multiattack,The otyugh makes three attacks: one with its bite and two with its tentacles.,0,action
647,213,Bite,"Melee Weapon Attack: +6 to hit, reach 5 ft., one target. 12 (2d8 + 3) piercing damage. If the target is a creature, it must succeed on a DC 15 Constitution saving throw against disease or become poisoned until the disease is cured. Every 24 hours that elapse, the target must repeat the saving throw, reducing its hit point maximum by 5 (1d10) on a failure. The disease is cured on a success. The target dies if the disease reduces its hit point maximum to 0. This reduction to the target's hit point maximum lasts until the disease is cured.",1,action
